metodo,psi2,tempo,z
Solucao Analitica,3.814929510928912e-32,9.15e-15,-73.70542256961407
Solucao Analitica,6.0616634893174e-32,9.15e-15,-73.29018075232051
Solucao Analitica,7.571880608583607e-32,9.15e-15,-72.87493893502688
Solucao Analitica,8.145919323041863e-32,9.15e-15,-72.45969711773331
Solucao Analitica,7.679974091740137e-32,9.15e-15,-72.04445530043968
Solucao Analitica,6.381441346804881e-32,9.15e-15,-71.6292134831461
Solucao Analitica,4.061608995457371e-32,9.15e-15,-71.21397166585248
Solucao Analitica,1.9030476298238921e-32,9.15e-15,-70.7987298485589
Solucao Analitica,5.7063653014126956e-33,9.15e-15,-70.38348803126529
Solucao Analitica,3.424639939320157e-33,9.15e-15,-69.96824621397165
Solucao Analitica,1.5249899705998523e-32,9.15e-15,-69.55300439667809
Solucao Analitica,3.288521947742231e-32,9.15e-15,-69.13776257938446
Solucao Analitica,5.966299495710021e-32,9.15e-15,-68.72252076209088
Solucao Analitica,8.038820392957273e-32,9.15e-15,-68.30727894479726
Solucao Analitica,9.034622028818003e-32,9.15e-15,-67.89203712750368
Solucao Analitica,9.162250389119277e-32,9.15e-15,-67.47679531021006
Solucao Analitica,8.168871284091524e-32,9.15e-15,-67.06155349291649
Solucao Analitica,6.369669145724948e-32,9.15e-15,-66.64631167562285
Solucao Analitica,3.458150045296859e-32,9.15e-15,-66.23106985832929
Solucao Analitica,1.1078379826770118e-32,9.15e-15,-65.81582804103566
Solucao Analitica,8.585465381673423e-34,9.15e-15,-65.4005862237421
Solucao Analitica,5.3688723308650454e-33,9.15e-15,-64.98534440644846
Solucao Analitica,2.668196982643507e-32,9.15e-15,-64.5701025891549
Solucao Analitica,6.230425870878704e-32,9.15e-15,-64.15486077186127
Solucao Analitica,1.0497819076063854e-31,9.15e-15,-63.739618954567696
Solucao Analitica,1.4279734817041332e-31,9.15e-15,-63.32437713727407
Solucao Analitica,1.6583572056834197e-31,9.15e-15,-62.9091353199805
Solucao Analitica,1.6678528379489335e-31,9.15e-15,-62.49389350268687
Solucao Analitica,1.4110650397218237e-31,9.15e-15,-62.078651685393304
Solucao Analitica,1.027910290543561e-31,9.15e-15,-61.66340986809968
Solucao Analitica,1.20056176726845e-31,9.15e-15,-61.24816805080604
Solucao Analitica,4.339062173596774e-31,9.15e-15,-60.832926233512474
Solucao Analitica,1.5841118626000297e-30,9.15e-15,-60.41768441621885
Solucao Analitica,4.731658994830292e-30,9.15e-15,-60.00244259892528
Solucao Analitica,1.2812610893266736e-29,9.15e-15,-59.58720078163165
Solucao Analitica,3.241260681154568e-29,9.15e-15,-59.17195896433808
Solucao Analitica,7.923053401871242e-29,9.15e-15,-58.75671714704445
Solucao Analitica,1.901975671736109e-28,9.15e-15,-58.341475329750885
Solucao Analitica,4.550567970662047e-28,9.15e-15,-57.92623351245725
Solucao Analitica,1.0961789160632887e-27,9.15e-15,-57.51099169516368
Solucao Analitica,2.6576633247606784e-27,9.15e-15,-57.095749877870055
Solucao Analitica,6.458392556423316e-27,9.15e-15,-56.680508060576486
Solucao Analitica,1.565701058005853e-26,9.15e-15,-56.26526624328286
Solucao Analitica,3.776282136324638e-26,9.15e-15,-55.85002442598929
Solucao Analitica,9.037423765890298e-26,9.15e-15,-55.434782608695656
Solucao Analitica,2.144055728262137e-25,9.15e-15,-55.01954079140209
Solucao Analitica,5.044447233201488e-25,9.15e-15,-54.60429897410846
Solucao Analitica,1.1777366196648473e-24,9.15e-15,-54.18905715681489
Solucao Analitica,2.7299564163288732e-24,9.15e-15,-53.77381533952126
Solucao Analitica,6.286738845907226e-24,9.15e-15,-53.358573522227694
Solucao Analitica,1.4385224747084385e-23,9.15e-15,-52.94333170493407
Solucao Analitica,3.269958844806335e-23,9.15e-15,-52.528089887640434
Solucao Analitica,7.382715457129142e-23,9.15e-15,-52.112848070346864
Solucao Analitica,1.6552756096280127e-22,9.15e-15,-51.69760625305324
Solucao Analitica,3.6855870226102444e-22,9.15e-15,-51.28236443575967
Solucao Analitica,8.150065363225872e-22,9.15e-15,-50.86712261846604
Solucao Analitica,1.789935305665631e-21,9.15e-15,-50.45188080117247
Solucao Analitica,3.904157516100078e-21,9.15e-15,-50.036638983878845
Solucao Analitica,8.457044700969976e-21,9.15e-15,-49.621397166585275
Solucao Analitica,1.8193646525906853e-20,9.15e-15,-49.20615534929164
Solucao Analitica,3.8871969390589585e-20,9.15e-15,-48.79091353199807
Solucao Analitica,8.248410353598278e-20,9.15e-15,-48.375671714704445
Solucao Analitica,1.7382648780253228e-19,9.15e-15,-47.960429897410876
Solucao Analitica,3.6381042095310773e-19,9.15e-15,-47.54518808011725
Solucao Analitica,7.562224192284403e-19,9.15e-15,-47.12994626282368
Solucao Analitica,1.5611252305945746e-18,9.15e-15,-46.71470444553005
Solucao Analitica,3.20065327467497e-18,9.15e-15,-46.29946262823648
Solucao Analitica,6.517076168659761e-18,9.15e-15,-45.88422081094285
Solucao Analitica,1.3178923303266232e-17,9.15e-15,-45.46897899364928
Solucao Analitica,2.6467907204938016e-17,9.15e-15,-45.053737176355654
Solucao Analitica,5.2792558232634566e-17,9.15e-15,-44.638495359062084
Solucao Analitica,1.0457768911585411e-16,9.15e-15,-44.22325354176846
Solucao Analitica,2.0574002625386104e-16,9.15e-15,-43.80801172447483
Solucao Analitica,4.0198709585112144e-16,9.15e-15,-43.39276990718126
Solucao Analitica,7.800433024624688e-16,9.15e-15,-42.97752808988763
Solucao Analitica,1.5032751948182355e-15,9.15e-15,-42.56228627259406
Solucao Analitica,2.8772093783461284e-15,9.15e-15,-42.14704445530043
Solucao Analitica,5.469122124876628e-15,9.15e-15,-41.73180263800686
Solucao Analitica,1.0324692568897074e-14,9.15e-15,-41.316560820713235
Solucao Analitica,1.9357527894920672e-14,9.15e-15,-40.901319003419665
Solucao Analitica,3.6044246157591124e-14,9.15e-15,-40.48607718612604
Solucao Analitica,6.665538298239516e-14,9.15e-15,-40.07083536883247
Solucao Analitica,1.2241870554325225e-13,9.15e-15,-39.655593551538836
Solucao Analitica,2.2329222995261368e-13,9.15e-15,-39.240351734245266
Solucao Analitica,4.044945834534794e-13,9.15e-15,-38.82510991695164
Solucao Analitica,7.277212629321955e-13,9.15e-15,-38.40986809965807
Solucao Analitica,1.300261448324895e-12,9.15e-15,-37.99462628236444
Solucao Analitica,2.307329292288835e-12,9.15e-15,-37.57938446507087
Solucao Analitica,4.066321690474103e-12,9.15e-15,-37.16414264777725
Solucao Analitica,7.11716690340284e-12,9.15e-15,-36.74890083048368
Solucao Analitica,1.2371598959826018e-11,9.15e-15,-36.333659013190044
Solucao Analitica,2.1357862336535325e-11,9.15e-15,-35.918417195896474
Solucao Analitica,3.66187061500349e-11,9.15e-15,-35.50317537860285
Solucao Analitica,6.235359178486181e-11,9.15e-15,-35.08793356130922
Solucao Analitica,1.054467552616688e-10,9.15e-15,-34.67269174401565
Solucao Analitica,1.7709986505904493e-10,9.15e-15,-34.25744992672202
Solucao Analitica,2.954040912788968e-10,9.15e-15,-33.842208109428455
Solucao Analitica,4.893595249695775e-10,9.15e-15,-33.42696629213482
Solucao Analitica,8.051056068816409e-10,9.15e-15,-33.01172447484125
Solucao Analitica,1.3155002110269544e-09,9.15e-15,-32.596482657547625
Solucao Analitica,2.1347265811937753e-09,9.15e-15,-32.181240840254056
Solucao Analitica,3.4403835248526547e-09,9.15e-15,-31.765999022960425
Solucao Analitica,5.506615151779297e-09,9.15e-15,-31.35075720566686
Solucao Analitica,8.753381506616512e-09,9.15e-15,-30.93551538837323
Solucao Analitica,1.381911572881292e-08,9.15e-15,-30.52027357107966
Solucao Analitica,2.1666956729275847e-08,9.15e-15,-30.10503175378603
Solucao Analitica,3.3738738734541795e-08,9.15e-15,-29.689789936492463
Solucao Analitica,5.21762708207104e-08,9.15e-15,-29.274548119198833
Solucao Analitica,8.013652267612397e-08,9.15e-15,-28.859306301905264
Solucao Analitica,1.2223658726053142e-07,9.15e-15,-28.444064484611634
Solucao Analitica,1.8517621564981718e-07,9.15e-15,-28.028822667318067
Solucao Analitica,2.786008632307139e-07,9.15e-15,-27.613580850024437
Solucao Analitica,4.1628712226402284e-07,9.15e-15,-27.198339032730868
Solucao Analitica,6.17755698226372e-07,9.15e-15,-26.783097215437238
Solucao Analitica,9.10445196810185e-07,9.15e-15,-26.36785539814367
Solucao Analitica,1.3326132383047888e-06,9.15e-15,-25.95261358085004
Solucao Analitica,1.937169857167848e-06,9.15e-15,-25.53737176355641
Solucao Analitica,2.7966914027242066e-06,9.15e-15,-25.122129946262845
Solucao Analitica,4.0099102950698185e-06,9.15e-15,-24.706888128969215
Solucao Analitica,5.710025297020741e-06,9.15e-15,-24.291646311675645
Solucao Analitica,8.075225756345904e-06,9.15e-15,-23.876404494382015
Solucao Analitica,1.1341867727840131e-05,9.15e-15,-23.46116267708845
Solucao Analitica,1.5820774807682207e-05,9.15e-15,-23.04592085979482
Solucao Analitica,2.191715529214536e-05,9.15e-15,-22.63067904250125
Solucao Analitica,3.0154621804239496e-05,9.15e-15,-22.21543722520762
Solucao Analitica,4.120376033117766e-05,9.15e-15,-21.800195407914053
Solucao Analitica,5.59156121702068e-05,9.15e-15,-21.384953590620423
Solucao Analitica,7.536029342786023e-05,9.15e-15,-20.969711773326853
Solucao Analitica,0.00010087077157625535,9.15e-15,-20.554469956033223
Solucao Analitica,0.00013409153738885314,9.15e-15,-20.139228138739657
Solucao Analitica,0.00017703154621740268,9.15e-15,-19.723986321446027
Solucao Analitica,0.00023212035187996697,9.15e-15,-19.308744504152457
Solucao Analitica,0.0003022658220314654,9.15e-15,-18.893502686858827
Solucao Analitica,0.00039091121594286604,9.15e-15,-18.47826086956526
Solucao Analitica,0.0005020887432196521,9.15e-15,-18.06301905227163
Solucao Analitica,0.0006404660348379694,9.15e-15,-17.64777723497806
Solucao Analitica,0.0008113812864424866,9.15e-15,-17.23253541768443
Solucao Analitica,0.0010208622299167787,9.15e-15,-16.817293600390805
Solucao Analitica,0.0012756236140630236,9.15e-15,-16.402051783097235
Solucao Analitica,0.0015830375977445232,9.15e-15,-15.986809965803605
Solucao Analitica,0.0019510714515944259,9.15e-15,-15.571568148510037
Solucao Analitica,0.0023881872981529155,9.15e-15,-15.156326331216407
Solucao Analitica,0.0029031993586783635,9.15e-15,-14.74108451392284
Solucao Analitica,0.0035050853654560897,9.15e-15,-14.32584269662921
Solucao Analitica,0.004202750467013939,9.15e-15,-13.910600879335641
Solucao Analitica,0.005004744095003196,9.15e-15,-13.495359062042011
Solucao Analitica,0.005918932834138834,9.15e-15,-13.080117244748443
Solucao Analitica,0.006952135257655794,9.15e-15,-12.664875427454813
Solucao Analitica,0.008109727834263204,9.15e-15,-12.249633610161245
Solucao Analitica,0.009395234211008898,9.15e-15,-11.834391792867615
Solucao Analitica,0.010809913226693352,9.15e-15,-11.419149975574047
Solucao Analitica,0.012352363683104222,9.15e-15,-11.003908158280417
Solucao Analitica,0.014018165955325299,9.15e-15,-10.58866634098685
Solucao Analitica,0.015799581721904356,9.15e-15,-10.17342452369322
Solucao Analitica,0.017685333230772836,9.15e-15,-9.758182706399651
Solucao Analitica,0.019660482423000315,9.15e-15,-9.342940889106021
Solucao Analitica,0.021706427816069955,9.15e-15,-8.927699071812453
Solucao Analitica,0.02380103328585136,9.15e-15,-8.512457254518823
Solucao Analitica,0.025918897861927546,9.15e-15,-8.097215437225195
Solucao Analitica,0.02803176954412299,9.15e-15,-7.681973619931626
Solucao Analitica,0.03010909923657643,9.15e-15,-7.266731802637997
Solucao Analitica,0.03211872354334799,9.15e-15,-6.851489985344428
Solucao Analitica,0.03402765780590725,9.15e-15,-6.436248168050799
Solucao Analitica,0.03580297385722404,9.15e-15,-6.02100635075723
Solucao Analitica,0.03741273099336543,9.15e-15,-5.605764533463601
Solucao Analitica,0.03882692406571358,9.15e-15,-5.190522716170032
Solucao Analitica,0.04001840975143561,9.15e-15,-4.775280898876403
Solucao Analitica,0.040963771243021384,9.15e-15,-4.360039081582834
Solucao Analitica,0.04164408295877709,9.15e-15,-3.9447972642892055
Solucao Analitica,0.04204554041974038,9.15e-15,-3.5295554469956363
Solucao Analitica,0.04215992601813937,9.15e-15,-3.1143136297020075
Solucao Analitica,0.041984888727206696,9.15e-15,-2.6990718124084383
Solucao Analitica,0.04152402445371515,9.15e-15,-2.2838299951148096
Solucao Analitica,0.040786753197241114,9.15e-15,-1.8685881778212405
Solucao Analitica,0.039787998877703706,9.15e-15,-1.4533463605276116
Solucao Analitica,0.0385476870315203,9.15e-15,-1.0381045432340426
Solucao Analitica,0.03709008398975637,9.15e-15,-0.6228627259404135
Solucao Analitica,0.03544300814082192,9.15e-15,-0.2076209086468446
Solucao Analitica,0.033636949052064685,9.15e-15,0.20762090864678445
Solucao Analitica,0.031704133317140476,9.15e-15,0.6228627259404135
Solucao Analitica,0.02967757689457176,9.15e-15,1.0381045432339824
Solucao Analitica,0.027590162443317547,9.15e-15,1.4533463605276116
Solucao Analitica,0.025473776921162924,9.15e-15,1.8685881778211804
Solucao Analitica,0.023358539791070578,9.15e-15,2.2838299951148096
Solucao Analitica,0.021272145972938698,9.15e-15,2.6990718124083783
Solucao Analitica,0.019239340636655302,9.15e-15,3.1143136297020075
Solucao Analitica,0.017281535533121332,9.15e-15,3.5295554469955763
Solucao Analitica,0.015416569266227404,9.15e-15,3.9447972642892055
Solucao Analitica,0.013658607138695723,9.15e-15,4.360039081582774
Solucao Analitica,0.012018170305209519,9.15e-15,4.775280898876403
Solucao Analitica,0.010502279195037035,9.15e-15,5.190522716169972
Solucao Analitica,0.0091146926823011,9.15e-15,5.605764533463601
Solucao Analitica,0.007856222344308364,9.15e-15,6.02100635075717
Solucao Analitica,0.0067251003231799614,9.15e-15,6.436248168050799
Solucao Analitica,0.005717379679949195,9.15e-15,6.851489985344368
Solucao Analitica,0.0048273475278238906,9.15e-15,7.266731802637997
Solucao Analitica,0.004047933435144674,9.15e-15,7.681973619931566
Solucao Analitica,0.003371098360309736,9.15e-15,8.097215437225195
Solucao Analitica,0.002788192480571758,9.15e-15,8.512457254518765
Solucao Analitica,0.0022902734793333926,9.15e-15,8.927699071812393
Solucao Analitica,0.0018683799659284237,9.15e-15,9.342940889106021
Solucao Analitica,0.0015137575588026718,9.15e-15,9.758182706399591
Solucao Analitica,0.0012180376505719675,9.15e-15,10.17342452369322
Solucao Analitica,0.0009733709176896582,9.15e-15,10.588666340986789
Solucao Analitica,0.0007725192049569977,9.15e-15,11.003908158280417
Solucao Analitica,0.0006089105078674998,9.15e-15,11.419149975573987
Solucao Analitica,0.00047666242453033925,9.15e-15,11.834391792867615
Solucao Analitica,0.00037057970556725404,9.15e-15,12.249633610161185
Solucao Analitica,0.00028613146033242253,9.15e-15,12.664875427454813
Solucao Analitica,0.0002194132528811981,9.15e-15,13.080117244748383
Solucao Analitica,0.00016709881341741168,9.15e-15,13.495359062042011
Solucao Analitica,0.00012638546802831352,9.15e-15,13.91060087933558
Solucao Analitica,9.493671088849534e-05,9.15e-15,14.32584269662921
Solucao Analitica,7.082465813962406e-05,9.15e-15,14.741084513922779
Solucao Analitica,5.24744696187813e-05,9.15e-15,15.156326331216407
Solucao Analitica,3.861223081707263e-05,9.15e-15,15.571568148509977
Solucao Analitica,2.8217270069980086e-05,9.15e-15,15.986809965803605
Solucao Analitica,2.047945340968977e-05,9.15e-15,16.402051783097175
Solucao Analitica,1.4761653023439488e-05,9.15e-15,16.817293600390805
Solucao Analitica,1.056732074965138e-05,9.15e-15,17.23253541768437
Solucao Analitica,7.512907673772496e-06,9.15e-15,17.647777234978
Solucao Analitica,5.3047445966437465e-06,9.15e-15,18.06301905227163
Solucao Analitica,3.7199248950978293e-06,9.15e-15,18.4782608695652
Solucao Analitica,2.5907000251758377e-06,9.15e-15,18.893502686858827
Solucao Analitica,1.791898278637114e-06,9.15e-15,19.308744504152397
Solucao Analitica,1.2309001948179465e-06,9.15e-15,19.723986321446027
Solucao Analitica,8.397414560313568e-07,9.15e-15,20.139228138739597
Solucao Analitica,5.689598394291044e-07,9.15e-15,20.554469956033223
Solucao Analitica,3.8285197886778604e-07,9.15e-15,20.969711773326793
Solucao Analitica,2.5585472706397846e-07,9.15e-15,21.384953590620423
Solucao Analitica,1.6981234504615837e-07,9.15e-15,21.800195407913993
Solucao Analitica,1.1193305030032258e-07,9.15e-15,22.21543722520762
Solucao Analitica,7.327581940248192e-08,9.15e-15,22.63067904250119
Solucao Analitica,4.76404980949741e-08,9.15e-15,23.04592085979482
Solucao Analitica,3.076133424174568e-08,9.15e-15,23.46116267708839
Solucao Analitica,1.972637609530779e-08,9.15e-15,23.876404494382015
Solucao Analitica,1.2563270610730235e-08,9.15e-15,24.291646311675585
Solucao Analitica,7.94641761676864e-09,9.15e-15,24.706888128969215
Solucao Analitica,4.991755685487634e-09,9.15e-15,25.122129946262785
Solucao Analitica,3.1142144998900672e-09,9.15e-15,25.53737176355641
Solucao Analitica,1.929554229936959e-09,9.15e-15,25.95261358084998
Solucao Analitica,1.1873499014210314e-09,9.15e-15,26.36785539814361
Solucao Analitica,7.256274733102681e-10,9.15e-15,26.783097215437238
Solucao Analitica,4.4041487563694224e-10,9.15e-15,27.198339032730807
Solucao Analitica,2.654749249837433e-10,9.15e-15,27.613580850024437
Solucao Analitica,1.589272246129464e-10,9.15e-15,28.028822667318007
Solucao Analitica,9.44901105257513e-11,9.15e-15,28.444064484611634
Solucao Analitica,5.579402335985949e-11,9.15e-15,28.859306301905203
Solucao Analitica,3.2719169236149366e-11,9.15e-15,29.274548119198833
Solucao Analitica,1.9055928800031845e-11,9.15e-15,29.689789936492403
Solucao Analitica,1.1022274944450218e-11,9.15e-15,30.10503175378603
Solucao Analitica,6.331777188301127e-12,9.15e-15,30.5202735710796
Solucao Analitica,3.6123787007531468e-12,9.15e-15,30.93551538837323
Solucao Analitica,2.0467942451559237e-12,9.15e-15,31.3507572056668
Solucao Analitica,1.1517769070514586e-12,9.15e-15,31.765999022960425
Solucao Analitica,6.436885908518467e-13,9.15e-15,32.181240840254
Solucao Analitica,3.5726997649978875e-13,9.15e-15,32.596482657547625
Solucao Analitica,1.969384414054529e-13,9.15e-15,33.011724474841195
Solucao Analitica,1.0781463993266125e-13,9.15e-15,33.42696629213482
Solucao Analitica,5.861897797711728e-14,9.15e-15,33.84220810942839
Solucao Analitica,3.165279119575908e-14,9.15e-15,34.25744992672202
Solucao Analitica,1.697458043999142e-14,9.15e-15,34.67269174401559
Solucao Analitica,9.040643621666924e-15,9.15e-15,35.08793356130922
Solucao Analitica,4.782036828377165e-15,9.15e-15,35.50317537860279
Solucao Analitica,2.5121163416731733e-15,9.15e-15,35.91841719589642
Solucao Analitica,1.3106292208729944e-15,9.15e-15,36.333659013190044
Solucao Analitica,6.790991866126674e-16,9.15e-15,36.74890083048361
Solucao Analitica,3.4946190451818655e-16,9.15e-15,37.16414264777725
Solucao Analitica,1.785992924531096e-16,9.15e-15,37.57938446507081
Solucao Analitica,9.065106122717278e-17,9.15e-15,37.99462628236444
Solucao Analitica,4.569611897986037e-17,9.15e-15,38.40986809965801
Solucao Analitica,2.2876996196186987e-17,9.15e-15,38.82510991695164
Solucao Analitica,1.1374490323665369e-17,9.15e-15,39.24035173424521
